name,symbol,isot_symbol,atomic_number,mass_number,abundance,mass [u],mass_uncertainty [u],spin,parity,is_radioactive,half_life [s],half_life_uncertainty [s],gfactor,gfactor_uncertainty,quadrupole_moment [b],quadrupole_moment_uncertainty [b]
Aluminium,Al,⁴¹Al,13,41,0.0,41.037134,0.000429,2.5,1,true,0.006,2.6e-7,,,,
Aluminium,Al,⁴³Al,13,43,0.0,43.05182,0.000644,2.5,1,true,0.004,1.7000000000000001e-7,,,,
Silicon,Si,²²Si,14,22,0.0,22.036114,0.000537,0.0,1,true,0.0287,0.0011,0.0,0.0,0.0,0.0
Silicon,Si,²³Si,14,23,0.0,23.025711,0.000537,1.5,1,true,0.0423,0.0004,,,,
Silicon,Si,²⁴Si,14,24,0.0,24.01153543,2.0904e-5,0.0,1,true,0.1432,0.0021000000000000003,0.0,0.0,0.0,0.0
Silicon,Si,²⁵Si,14,25,0.0,25.004108798,1.0735e-5,2.5,1,true,0.2206,0.001,,,,
Silicon,Si,²⁶Si,14,26,0.0,25.992333818,1.15e-7,0.0,1,true,2.2453,0.0007,0.0,0.0,0.0,0.0
Silicon,Si,²⁷Si,14,27,0.0,26.986704687,1.15e-7,2.5,1,true,4.117,0.014,-0.34608,0.00011999999999999999,0.063,0.014
Silicon,Si,²⁸Si,14,28,92.2545,27.97692653442,5.5e-10,0.0,1,false,Inf,,0.0,0.0,0.0,0.0
Silicon,Si,²⁹Si,14,29,4.672,28.97649466434,6.0e-10,0.5,1,false,Inf,,-1.110104,6.0e-6,0.0,0.0
Silicon,Si,³⁰Si,14,30,3.0735,29.973770137,2.3e-8,0.0,1,false,Inf,,0.0,0.0,0.0,0.0
Silicon,Si,³¹Si,14,31,0.0,30.975363196,4.6e-8,1.5,1,true,9429.6,12.0,,,,
Silicon,Si,³²Si,14,32,0.0,31.974151538,3.2e-7,0.0,1,true,4.954437382e9,2.20898482e8,0.0,0.0,0.0,0.0
Silicon,Si,³³Si,14,33,0.0,32.977976964,7.5e-7,1.5,1,true,6.18,0.18,,,,
Silicon,Si,³⁴Si,14,34,0.0,33.978538045,8.6e-7,0.0,1,true,2.77,0.2,0.0,0.0,0.0,0.0
Silicon,Si,³⁵Si,14,35,0.0,34.984550111,3.8494e-5,3.5,-1,true,0.78,0.12,0.4682857142857143,0.001142857142857143,,
Silicon,Si,³⁶Si,14,36,0.0,35.986649271,7.7077e-5,0.0,1,true,0.503,0.002,0.0,0.0,0.0,0.0
Silicon,Si,³⁷Si,14,37,0.0,36.992945191,0.000122179,2.5,-1,true,0.14100000000000001,0.0035,,,,
Silicon,Si,³⁸Si,14,38,0.0,37.995523,0.0001125,0.0,1,true,0.063,0.008,0.0,0.0,0.0,0.0
Silicon,Si,³⁹Si,14,39,0.0,39.002491,0.0001455,2.5,-1,true,0.0412,0.0040999999999999995,,,,
Silicon,Si,⁴⁰Si,14,40,0.0,40.006083641,0.000130962,0.0,1,true,0.0312,0.0026000000000000003,0.0,0.0,0.0,0.0
Silicon,Si,⁴¹Si,14,41,0.0,41.014171,0.000322,3.5,-1,true,0.02,0.0025,,,,
Silicon,Si,⁴²Si,14,42,0.0,42.018078,0.000322,0.0,1,true,0.0125,0.0035,0.0,0.0,0.0,0.0
Silicon,Si,⁴³Si,14,43,0.0,43.026119,0.000429,1.5,-1,true,0.03,2.6e-7,,,,
Silicon,Si,⁴⁴Si,14,44,0.0,44.031466,0.000537,0.0,1,true,0.004,3.6000000000000005e-7,0.0,0.0,0.0,0.0
Silicon,Si,⁴⁵Si,14,45,0.0,45.039818,0.000644,1.5,-1,true,0.004,,,,,
Phosphorus,P,²⁴P,15,24,0.0,24.036522,0.000537,1.0,1,true,,,,,,
Phosphorus,P,²⁵P,15,25,0.0,25.021675,0.000429,0.5,1,true,,3.0000000000000004e-8,,,0.0,0.0
Phosphorus,P,²⁶P,15,26,0.0,26.01178,0.00021,3.0,1,true,0.0436,0.0003,,,,
Phosphorus,P,²⁷P,15,27,0.0,26.999292499,9.662e-6,0.5,1,true,0.26,0.08,,,0.0,0.0
Phosphorus,P,²⁸P,15,28,0.0,27.99232646,1.231e-6,3.0,1,true,0.27030000000000004,0.0005,0.104,0.001,0.137,0.014
Phosphorus,P,²⁹P,15,29,0.0,28.981800368,3.85e-7,0.5,1,true,4.102,0.004,2.4688,0.0006,0.0,0.0
Phosphorus,P,³⁰P,15,30,0.0,29.97831349,6.9e-8,1.0,1,true,150.0,0.102,,,,
Phosphorus,P,³¹P,15,31,100.0,30.97376199768,8.0e-10,0.5,1,false,Inf,,2.26185,1.0e-5,0.0,0.0
Phosphorus,P,³²P,15,32,0.0,31.973907643,4.2e-8,1.0,1,true,1.2328416e6,604.8000000000001,-0.2528,0.0002,,
Phosphorus,P,³³P,15,33,0.0,32.971725692,1.17e-6,0.5,1,true,2.19024e6,9504.0,,,0.0,0.0
Phosphorus,P,³⁴P,15,34,0.0,33.973645886,8.7e-7,1.0,1,true,12.43,0.1,,,,
Phosphorus,P,³⁵P,15,35,0.0,34.973314045,2.003e-6,0.5,1,true,47.3,0.8,,,0.0,0.0
Phosphorus,P,³⁶P,15,36,0.0,35.97825961,1.4078e-5,4.0,-1,true,5.6,0.3,,,,
Phosphorus,P,³⁷P,15,37,0.0,36.979606942,4.0738e-5,0.5,1,true,2.31,0.13,,,0.0,0.0
Phosphorus,P,³⁸P,15,38,0.0,37.984303105,7.7918e-5,2.0,-1,true,0.64,0.14,,,,
Phosphorus,P,³⁹P,15,39,0.0,38.986285865,0.000120929,0.5,1,true,0.28200000000000003,0.024,,,0.0,0.0
Phosphorus,P,⁴⁰P,15,40,0.0,39.991262221,8.9755e-5,2.0,-1,true,0.15,0.008,,,,
Phosphorus,P,⁴¹P,15,41,0.0,40.994654,0.000129,0.5,1,true,0.101,0.005,,,0.0,0.0
Phosphorus,P,⁴³P,15,43,0.0,43.005411,0.000322,0.5,1,true,0.0358,0.0013000000000000002,,,0.0,0.0
Phosphorus,P,⁴⁵P,15,45,0.0,45.017134,0.000537,0.5,1,true,0.01,2.0000000000000002e-7,,,0.0,0.0
Phosphorus,P,⁴⁷P,15,47,0.0,47.030929,0.000644,0.5,1,true,0.004,4.0000000000000003e-7,,,0.0,0.0
Sulfur,S,²⁶S,16,26,0.0,26.029716,0.000644,0.0,1,true,,7.9e-8,0.0,0.0,0.0,0.0
Sulfur,S,²⁷S,16,27,0.0,27.018777,0.00043,2.5,1,true,0.016300000000000002,0.0002,,,,
Sulfur,S,²⁸S,16,28,0.0,28.004372762,0.000171767,0.0,1,true,0.125,0.01,0.0,0.0,0.0,0.0
Sulfur,S,²⁹S,16,29,0.0,28.996678,1.4e-5,2.5,1,true,0.188,0.004,,,,
Sulfur,S,³⁰S,16,30,0.0,29.98490677,2.21e-7,0.0,1,true,1.1798,0.0003,0.0,0.0,0.0,0.0
Sulfur,S,³¹S,16,31,0.0,30.979557002,2.46e-7,0.5,1,true,2.5534,0.0018,0.97586,0.00016,0.0,0.0
Sulfur,S,³²S,16,32,94.85,31.97207117354,1.41e-9,0.0,1,false,Inf,,0.0,0.0,0.0,0.0
Sulfur,S,³³S,16,33,0.763,32.97145890862,1.44e-9,1.5,1,false,Inf,,0.42883333333333334,1.3333333333333335e-5,-0.694,0.004
Sulfur,S,³⁴S,16,34,4.365,33.967867011,4.7e-8,0.0,1,false,Inf,,0.0,0.0,0.0,0.0
Sulfur,S,³⁵S,16,35,0.0,34.969032321,4.3e-8,1.5,1,true,7.548768e6,3456.0,0.6666666666666666,0.02666666666666667,-0.483,0.003
Sulfur,S,³⁶S,16,36,0.0158,35.967080692,2.01e-7,0.0,1,false,Inf,,0.0,0.0,0.0,0.0
Sulfur,S,³⁷S,16,37,0.0,36.9711255,2.12e-7,3.5,-1,true,303.0,1.2,,,,
Sulfur,S,³⁸S,16,38,0.0,37.9711633,7.699e-6,0.0,1,true,10218.0,42.0,0.0,0.0,0.0,0.0
Sulfur,S,³⁹S,16,39,0.0,38.97513385,5.3677e-5,3.5,-1,true,11.5,0.5,,,,
Sulfur,S,⁴⁰S,16,40,0.0,39.975482561,4.274e-6,0.0,1,true,8.8,2.2,0.0,0.0,0.0,0.0
Sulfur,S,⁴¹S,16,41,0.0,40.979593451,4.4e-6,3.5,-1,true,1.99,0.05,,,,
Sulfur,S,⁴²S,16,42,0.0,41.9810651,3.0e-6,0.0,1,true,1.016,0.015,0.0,0.0,0.0,0.0
Sulfur,S,⁴³S,16,43,0.0,42.986907635,5.335e-6,1.5,-1,true,0.265,0.013000000000000001,,,,
Sulfur,S,⁴⁴S,16,44,0.0,43.990118846,5.6e-6,0.0,1,true,0.1,0.001,0.0,0.0,0.0,0.0
Sulfur,S,⁴⁵S,16,45,0.0,44.996414,0.000322,1.5,-1,true,0.068,0.002,,,,
Sulfur,S,⁴⁶S,16,46,0.0,46.000687,0.000429,0.0,1,true,0.05,0.008,0.0,0.0,0.0,0.0
Sulfur,S,⁴⁷S,16,47,0.0,47.00773,0.000429,1.5,-1,true,0.024,2.0000000000000002e-7,,,,
Sulfur,S,⁴⁸S,16,48,0.0,48.013301,0.000537,0.0,1,true,0.01,2.0000000000000002e-7,0.0,0.0,0.0,0.0
Sulfur,S,⁴⁹S,16,49,0.0,49.021891,0.000626,0.5,-1,true,0.004,4.0000000000000003e-7,,,0.0,0.0
Chlorine,Cl,²⁸Cl,17,28,0.0,28.030349,0.000537,1.0,1,true,,1.0000000000000001e-7,,,,
Chlorine,Cl,²⁹Cl,17,29,0.0,29.015053,0.000203,0.5,1,true,5.400000000000001e-21,1.9000000000000003e-21,,,0.0,0.0
Chlorine,Cl,³⁰Cl,17,30,0.0,30.005018333,2.5631e-5,3.0,1,true,,1.0000000000000001e-7,,,,
Chlorine,Cl,³¹Cl,17,31,0.0,30.992448097,3.7e-6,1.5,1,true,0.19,0.001,,,,
Chlorine,Cl,³²Cl,17,32,0.0,31.985684605,6.03e-7,1.0,1,true,0.298,0.001,1.115,0.006,,
Chlorine,Cl,³³Cl,17,33,0.0,32.977451988,4.19e-7,1.5,1,true,2.5038,0.0022,0.5031333333333333,0.00019999999999999998,,
Chlorine,Cl,³⁴Cl,17,34,0.0,33.97376249,5.2e-8,0.0,1,true,1.5267,0.0004,0.0,0.0,0.0,0.0
Chlorine,Cl,³⁵Cl,17,35,75.8,34.968852694,3.8e-8,1.5,1,false,Inf,,0.5478,1.3333333333333335e-5,-0.0817,0.0008
Chlorine,Cl,³⁶Cl,17,36,0.0,35.968306822,3.8e-8,2.0,1,true,9.5081018038e12,4.7335389e10,,,,
Chlorine,Cl,³⁷Cl,17,37,24.2,36.965902573,5.5e-8,1.5,1,false,Inf,,0.456,6.6666666666666675e-6,-0.0644,0.0006
Chlorine,Cl,³⁸Cl,17,38,0.0,37.968010408,1.05e-7,2.0,-1,true,2233.7999999999997,0.84,1.025,0.01,,
Chlorine,Cl,³⁹Cl,17,39,0.0,38.968008151,1.859e-6,1.5,1,true,3372.0,36.0,,,,
Chlorine,Cl,⁴⁰Cl,17,40,0.0,39.970415466,3.4423e-5,2.0,-1,true,81.0,1.7999999999999998,,,,
Chlorine,Cl,⁴¹Cl,17,41,0.0,40.970684525,7.3777e-5,0.5,1,true,38.4,0.8,,,0.0,0.0
Chlorine,Cl,⁴²Cl,17,42,0.0,41.973342,6.4e-5,2.0,-1,true,6.8,0.3,,,,
Chlorine,Cl,⁴³Cl,17,43,0.0,42.9740637,6.6407e-5,1.5,1,true,3.13,0.09,,,,
Chlorine,Cl,⁴⁴Cl,17,44,0.0,43.978014918,9.1859e-5,2.0,-1,true,0.562,0.106,-0.2749,0.0002,,
Chlorine,Cl,⁴⁵Cl,17,45,0.0,44.980394353,0.000146177,1.5,1,true,0.41300000000000003,0.025,,,,
Chlorine,Cl,⁴⁶Cl,17,46,0.0,45.985254926,0.0001044,2.0,-1,true,0.232,0.002,,,,
Chlorine,Cl,⁴⁷Cl,17,47,0.0,46.989715,0.000215,1.5,1,true,0.101,0.005,,,,
Chlorine,Cl,⁴⁹Cl,17,49,0.0,49.000794,0.000429,1.5,1,true,0.035,2.0000000000000002e-7,,,,
Chlorine,Cl,⁵¹Cl,17,51,0.0,51.015341,0.000751,1.5,1,true,0.005,2.0000000000000002e-7,,,,
Argon,Ar,²⁹Ar,18,29,0.0,29.040761,0.000471,2.5,1,true,,1.0000000000000001e-7,,,,
Argon,Ar,³⁰Ar,18,30,0.0,30.023694,0.000192,0.0,1,true,1.0e-11,,0.0,0.0,0.0,0.0
Argon,Ar,³¹Ar,18,31,0.0,31.012158,0.000215,2.5,1,true,0.015,0.0003,,,,
Argon,Ar,³²Ar,18,32,0.0,31.997637824,1.9e-6,0.0,1,true,0.098,0.002,0.0,0.0,0.0,0.0
Argon,Ar,³³Ar,18,33,0.0,32.989925545,4.3e-7,0.5,1,true,0.17300000000000001,0.002,-1.446,0.012,0.0,0.0
Argon,Ar,³⁴Ar,18,34,0.0,33.980270092,8.3e-8,0.0,1,true,0.8464600000000001,0.00035,0.0,0.0,0.0,0.0
Argon,Ar,³⁵Ar,18,35,0.0,34.975257719,7.3e-7,1.5,1,true,1.7756,0.001,0.42133333333333334,0.00013333333333333334,-0.084,0.015
Argon,Ar,³⁶Ar,18,36,0.3336,35.967545106,2.8e-8,0.0,1,false,Inf,,0.0,0.0,0.0,0.0
Argon,Ar,³⁷Ar,18,37,0.0,36.966776301,2.21e-7,1.5,1,true,3.0249504000000004e6,1641.6,,,,
Argon,Ar,³⁸Ar,18,38,0.0629,37.962732102,2.09e-7,0.0,1,false,Inf,,0.0,0.0,0.0,0.0
Argon,Ar,³⁹Ar,18,39,0.0,38.964313037,5.367e-6,3.5,-1,true,8.457256168e9,2.52455408e8,-0.4542857142857143,0.004285714285714286,-0.116,0.002
Argon,Ar,⁴⁰Ar,18,40,99.6035,39.96238312204,2.34e-9,0.0,1,false,Inf,,0.0,0.0,0.0,0.0
Argon,Ar,⁴¹Ar,18,41,0.0,40.96450057,3.72e-7,3.5,-1,true,6576.6,2.4,-0.3742857142857143,0.002285714285714286,-0.042,0.004
Argon,Ar,⁴²Ar,18,42,0.0,41.963045737,6.2e-6,0.0,1,true,1.0382228654e9,3.47126186e7,0.0,0.0,0.0,0.0
Argon,Ar,⁴⁴Ar,18,44,0.0,43.964923814,1.7e-6,0.0,1,true,712.1999999999999,3.0,0.0,0.0,0.0,0.0
Argon,Ar,⁴⁵Ar,18,45,0.0,44.968039731,5.5e-7,2.5,-1,true,21.48,0.15,,,,
Argon,Ar,⁴⁶Ar,18,46,0.0,45.968039244,2.5e-6,0.0,1,true,8.4,0.6,0.0,0.0,0.0,0.0
Argon,Ar,⁴⁷Ar,18,47,0.0,46.972767112,1.3e-6,1.5,-1,true,1.23,0.03,,,,
Argon,Ar,⁴⁸Ar,18,48,0.0,47.976001,1.8e-5,0.0,1,true,0.41500000000000004,0.015,0.0,0.0,0.0,0.0
Argon,Ar,⁴⁹Ar,18,49,0.0,48.981685,0.000429,1.5,-1,true,0.23600000000000002,0.008,,,,
Argon,Ar,⁵⁰Ar,18,50,0.0,49.985797,0.000537,0.0,1,true,0.106,0.006,0.0,0.0,0.0,0.0
Argon,Ar,⁵¹Ar,18,51,0.0,50.993033,0.000429,0.5,-1,true,0.03,2.0000000000000002e-7,,,0.0,0.0
Argon,Ar,⁵²Ar,18,52,0.0,51.998519,0.000644,0.0,1,true,0.04,6.2e-7,0.0,0.0,0.0,0.0
Argon,Ar,⁵³Ar,18,53,0.0,53.00729,0.00075,2.5,-1,true,0.02,6.2e-7,,,,
Argon,Ar,⁵⁴Ar,18,54,0.0,54.013484,0.000859,0.0,1,true,0.005,4.0000000000000003e-7,0.0,0.0,0.0,0.0
Potassium,K,³¹K,19,31,0.0,31.03678,0.000322,1.5,1,true,1.0e-11,,,,,
Potassium,K,³²K,19,32,0.0,32.023607,0.000429,1.0,1,true,,,,,,
Potassium,K,³³K,19,33,0.0,33.008095,0.000215,1.5,1,true,,2.5000000000000002e-8,,,,
Potassium,K,³⁴K,19,34,0.0,33.99869,0.00021,1.0,1,true,,4.0e-8,,,,
Potassium,K,³⁵K,19,35,0.0,34.988005406,5.5e-7,1.5,1,true,0.1752,0.0019,0.26133333333333336,0.004666666666666667,,
Potassium,K,³⁶K,19,36,0.0,35.981301887,3.49e-7,2.0,1,true,0.341,0.003,0.274,0.0005,,
Potassium,K,³⁷K,19,37,0.0,36.97337589,1.0e-7,1.5,1,true,1.23651,0.00094,0.13547333333333333,4.0e-5,0.109,0.004
Potassium,K,³⁸K,19,38,0.0,37.969081114,2.09e-7,3.0,1,true,459.06,1.14,0.457,0.002,,
Potassium,K,³⁹K,19,39,93.2581,38.96370648482,4.89e-9,1.5,1,false,Inf,,0.26098,5.333333333333333e-6,0.0603,0.0006
Potassium,K,⁴⁰K,19,40,0.0117,39.963998165,6.0e-8,4.0,-1,true,3.9383043648e16,9.4670778e13,,,,
Potassium,K,⁴¹K,19,41,6.7302,40.96182525611,4.03e-9,1.5,1,false,Inf,,0.14324800000000001,3.3333333333333337e-6,0.0734,0.0007
Potassium,K,⁴²K,19,42,0.0,41.962402305,1.13e-7,2.0,-1,true,44478.0,25.2,-0.57125,0.0003,,
Potassium,K,⁴³K,19,43,0.0,42.960734701,4.4e-7,1.5,1,true,80280.0,360.0,0.10886666666666667,0.0005333333333333334,,
Potassium,K,⁴⁴K,19,44,0.0,43.961586984,4.5e-7,2.0,-1,true,1327.8,11.4,-0.428,0.002,,
Potassium,K,⁴⁵K,19,45,0.0,44.960691491,5.6e-7,1.5,1,true,1068.0,36.0,0.1156,0.0005333333333333334,,
Potassium,K,⁴⁶K,19,46,0.0,45.961981584,7.8e-7,2.0,-1,true,96.3,0.08,-0.5255,0.003,,
Potassium,K,⁴⁷K,19,47,0.0,46.961661612,1.5e-6,0.5,1,true,17.38,0.03,3.866,0.018,0.0,0.0
Potassium,K,⁴⁸K,19,48,0.0,47.965341184,8.3e-7,1.0,-1,true,6.83,0.14,,,,
Potassium,K,⁴⁹K,19,49,0.0,48.968210753,8.6e-7,0.5,1,true,1.26,0.05,2.6772,0.0016,0.0,0.0
Potassium,K,⁵⁰K,19,50,0.0,49.972380015,8.3e-6,0.0,-1,true,0.47200000000000003,0.004,0.0,0.0,0.0,0.0
Potassium,K,⁵¹K,19,51,0.0,50.975828664,1.4e-5,1.5,1,true,0.365,0.005,0.342,0.0013333333333333333,,
Potassium,K,⁵²K,19,52,0.0,51.981602,3.6e-5,2.0,-1,true,0.11,0.004,,,,
Potassium,K,⁵³K,19,53,0.0,52.9868,0.00012,1.5,1,true,0.03,0.005,,,,
Potassium,K,⁵⁴K,19,54,0.0,53.994471,0.000429,2.0,-1,true,0.01,0.005,,,,
Potassium,K,⁵⁵K,19,55,0.0,55.000505,0.000537,1.5,1,true,0.01,6.2e-7,,,,
Potassium,K,⁵⁶K,19,56,0.0,56.008567,0.000644,2.0,-1,true,0.005,6.2e-7,,,,
Potassium,K,⁵⁷K,19,57,0.0,57.015169,0.000644,1.5,1,true,0.002,4.0000000000000003e-7,,,,
Potassium,K,⁵⁸K,19,58,0.0,58.023543,0.000751,2.0,-1,true,0.002,4.0000000000000003e-7,,,,
Potassium,K,⁵⁹K,19,59,0.0,59.030864,0.000859,1.5,1,true,0.001,4.0000000000000003e-7,,,,
Calcium,Ca,³³Ca,20,33,0.0,33.033312,0.000429,2.5,1,true,,,,,,
Calcium,Ca,³⁴Ca,20,34,0.0,34.015985,0.000322,0.0,1,true,,3.5e-8,0.0,0.0,0.0,0.0
Calcium,Ca,³⁵Ca,20,35,0.0,35.005572,0.000215,0.5,1,true,0.0257,0.0002,,,0.0,0.0
Calcium,Ca,³⁶Ca,20,36,0.0,35.993074388,4.2941e-5,0.0,1,true,0.1009,0.0013000000000000002,0.0,0.0,0.0,0.0
Calcium,Ca,³⁷Ca,20,37,0.0,36.985897849,6.8e-7,1.5,1,true,0.181,0.0009000000000000001,,,,
Calcium,Ca,³⁸Ca,20,38,0.0,37.976319223,2.08e-7,0.0,1,true,0.4437,0.00025,0.0,0.0,0.0,0.0
Calcium,Ca,³⁹Ca,20,39,0.0,38.970710811,6.4e-7,1.5,1,true,0.8603,0.0008,0.6809333333333334,0.00010666666666666668,0.038,0.003
Calcium,Ca,⁴⁰Ca,20,40,96.941,39.96259085,2.2e-8,0.0,1,false,Inf,3.124135674e29,0.0,0.0,0.0,0.0
Calcium,Ca,⁴¹Ca,20,41,0.0,40.962277905,1.47e-7,3.5,-1,true,3.1367584444e12,4.7335389e10,,,,
Calcium,Ca,⁴²Ca,20,42,0.647,41.95861778,1.59e-7,0.0,1,false,Inf,,0.0,0.0,0.0,0.0
Calcium,Ca,⁴³Ca,20,43,0.135,42.958766381,2.44e-7,3.5,-1,false,Inf,,-0.37638,1.7142857142857142e-5,-0.0408,0.0008
Calcium,Ca,⁴⁴Ca,20,44,2.086,43.955481489,3.48e-7,0.0,1,false,Inf,,0.0,0.0,0.0,0.0
Calcium,Ca,⁴⁵Ca,20,45,0.0,44.95618627,3.92e-7,3.5,-1,true,1.4049504000000002e7,7776.0,-0.37897142857142857,0.00037142857142857143,0.038,0.012
Calcium,Ca,⁴⁶Ca,20,46,0.004,45.953687726,2.398e-6,0.0,1,false,Inf,,0.0,0.0,0.0,0.0
Calcium,Ca,⁴⁷Ca,20,47,0.0,46.954541134,2.384e-6,3.5,-1,true,391910.39999999997,259.2,-0.4018285714285715,0.0003142857142857143,0.084,0.006
Calcium,Ca,⁴⁸Ca,20,48,0.187,47.952522654,1.8e-8,0.0,1,true,1.7671878559999998e27,3.1556926e26,0.0,0.0,0.0,0.0
Calcium,Ca,⁴⁹Ca,20,49,0.0,48.955662625,1.9e-7,1.5,-1,true,523.08,0.36,-0.9199333333333333,0.0005333333333333334,-0.036,0.003
Calcium,Ca,⁵⁰Ca,20,50,0.0,49.957499215,1.7e-6,0.0,1,true,13.45,0.05,0.0,0.0,0.0,0.0
Calcium,Ca,⁵¹Ca,20,51,0.0,50.960995663,5.6e-7,1.5,-1,true,10.0,0.8,-0.6997333333333334,0.0007333333333333333,0.036,0.012
Calcium,Ca,⁵²Ca,20,52,0.0,51.963213646,7.2e-7,0.0,1,true,4.6,0.3,0.0,0.0,0.0,0.0
Calcium,Ca,⁵³Ca,20,53,0.0,52.968451,4.7e-5,0.5,-1,true,0.461,0.09,,,0.0,0.0
Calcium,Ca,⁵⁴Ca,20,54,0.0,53.972989,5.2e-5,0.0,1,true,0.09,0.006,0.0,0.0,0.0,0.0
Calcium,Ca,⁵⁵Ca,20,55,0.0,54.979978,0.000172,2.5,-1,true,0.022,0.002,,,,
Calcium,Ca,⁵⁶Ca,20,56,0.0,55.985496,0.000268,0.0,1,true,0.011,0.002,0.0,0.0,0.0,0.0
Calcium,Ca,⁵⁷Ca,20,57,0.0,56.992958,0.000429,2.5,-1,true,0.008,6.2e-7,,,,
Calcium,Ca,⁵⁸Ca,20,58,0.0,57.998357,0.000537,0.0,1,true,0.004,6.2e-7,0.0,0.0,0.0,0.0
Calcium,Ca,⁵⁹Ca,20,59,0.0,59.006237,0.000644,2.5,-1,true,0.005,4.0000000000000003e-7,,,,
Calcium,Ca,⁶⁰Ca,20,60,0.0,60.011809,0.000751,0.0,1,true,0.002,4.0000000000000003e-7,0.0,0.0,0.0,0.0
Calcium,Ca,⁶¹Ca,20,61,0.0,61.020408,0.000859,0.5,-1,true,0.001,,,,0.0,0.0
Scandium,Sc,³⁵Sc,21,35,0.0,35.029093,0.000429,3.5,-1,true,,,,,,
Scandium,Sc,³⁷Sc,21,37,0.0,37.004058,0.000322,3.5,-1,true,,,,,,
Scandium,Sc,³⁸Sc,21,38,0.0,37.995438,0.000215,2.0,-1,true,,3.0000000000000004e-7,,,,
Scandium,Sc,³⁹Sc,21,39,0.0,38.984784953,2.5765e-5,3.5,-1,true,,,,,,
Scandium,Sc,⁴⁰Sc,21,40,0.0,39.977967275,3.036e-6,4.0,-1,true,0.18230000000000002,0.0007,,,,
Scandium,Sc,⁴¹Sc,21,41,0.0,40.969251163,8.3e-8,3.5,-1,true,0.5962999999999999,0.0017,1.5509428571428572,0.0004,-0.145,0.003
Scandium,Sc,⁴²Sc,21,42,0.0,41.965516686,1.65e-7,0.0,1,true,0.68072,0.00026000000000000003,0.0,0.0,0.0,0.0
Scandium,Sc,⁴³Sc,21,43,0.0,42.961150425,1.999e-6,3.5,-1,true,14007.6,43.2,1.2931428571428571,0.002857142857142857,-0.27,0.05
Scandium,Sc,⁴⁴Sc,21,44,0.0,43.959402818,1.884e-6,2.0,1,true,14551.559999999998,9.0,1.249,0.0025,0.1,0.05
Scandium,Sc,⁴⁵Sc,21,45,100.0,44.955907051,7.12e-7,3.5,-1,false,Inf,,1.358285714285714,2.2857142857142858e-5,-0.22,0.002
Scandium,Sc,⁴⁶Sc,21,46,0.0,45.955167034,7.2e-7,4.0,1,true,7.236604800000001e6,1209.6000000000001,0.76,0.002,0.119,0.006
Scandium,Sc,⁴⁷Sc,21,47,0.0,46.952402444,2.072e-6,3.5,-1,true,289370.88,51.839999999999996,1.5257142857142856,0.005714285714285714,-0.22,0.03
Scandium,Sc,⁴⁸Sc,21,48,0.0,47.952222903,5.313e-6,6.0,1,true,157212.0,324.0,0.6228333333333333,0.002,,
Scandium,Sc,⁴⁹Sc,21,49,0.0,48.950013159,2.434e-6,3.5,-1,true,3430.8,7.800000000000001,1.602857142857143,0.008571428571428572,,
Scandium,Sc,⁵⁰Sc,21,50,0.0,49.952187437,2.7e-6,5.0,1,true,102.5,0.5,,,,
Scandium,Sc,⁵¹Sc,21,51,0.0,50.953568838,2.7e-6,3.5,-1,true,12.4,0.1,,,,
Scandium,Sc,⁵³Sc,21,53,0.0,52.958379173,1.9e-5,3.5,-1,true,2.4,0.6,,,,
Scandium,Sc,⁵⁴Sc,21,54,0.0,53.963029359,1.5e-5,3.0,1,true,0.526,0.015,,,,
Scandium,Sc,⁵⁵Sc,21,55,0.0,54.966889637,6.7e-5,3.5,-1,true,0.096,0.002,,,,
Scandium,Sc,⁵⁶Sc,21,56,0.0,55.972607611,0.000278761,1.0,1,true,0.026000000000000002,0.006,,,,
Scandium,Sc,⁵⁷Sc,21,57,0.0,56.977048,0.000193,3.5,-1,true,0.022,0.002,,,,
Scandium,Sc,⁵⁸Sc,21,58,0.0,57.983382,0.000204,3.0,1,true,0.012,0.005,,,,
Scandium,Sc,⁵⁹Sc,21,59,0.0,58.988374,0.000268,3.5,-1,true,0.012,6.2e-7,,,,
Scandium,Sc,⁶⁰Sc,21,60,0.0,59.995115,0.000537,3.0,1,true,0.01,6.2e-7,,,,
Scandium,Sc,⁶¹Sc,21,61,0.0,61.000537,0.000644,3.5,-1,true,0.007,6.2e-7,,,,
Scandium,Sc,⁶³Sc,21,63,0.0,63.014031,0.000751,3.5,-1,true,0.001,,,,,
Titanium,Ti,³⁷Ti,22,37,0.0,37.027021,0.000429,0.5,1,true,,,,,0.0,0.0
Titanium,Ti,³⁸Ti,22,38,0.0,38.012206,0.000322,0.0,1,true,,1.2000000000000002e-7,0.0,0.0,0.0,0.0
Titanium,Ti,³⁹Ti,22,39,0.0,39.002684,0.000215,1.5,1,true,0.0285,0.0009000000000000001,,,,
Titanium,Ti,⁴⁰Ti,22,40,0.0,39.990345146,7.3262e-5,0.0,1,true,0.0524,0.0003,0.0,0.0,0.0,0.0
Titanium,Ti,⁴¹Ti,22,41,0.0,40.983148,3.0e-5,1.5,1,true,0.0819,0.0005,,,,
Titanium,Ti,⁴²Ti,22,42,0.0,41.973049369,2.89e-7,0.0,1,true,0.2083,0.0004,0.0,0.0,0.0,0.0
